ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2012,2.82,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2012,14.56,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2012,5.47,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2013,11.41,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2013,4.19,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2013,7.5,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2013,2.93,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2013,16.05,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2013,5.67,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2014,10.16,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2014,3.93,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2014,7.16,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2014,2.85,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2014,13.63,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2014,5.17,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2015,11.73,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2015,4.25,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2015,7.66,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2015,3.17,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2015,16.56,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2015,5.48,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016,10.89,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016,4.13,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016,7.05,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016,2.89,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016,15.35,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016,5.58,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,9.21,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2017,4.11,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,5.98,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2017,3.09,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,13.11,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2017,5.29,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2018,8.06,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2018,4.19,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2018,5.6,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2018,3.3,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2018,10.93,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2018,5.2,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2019,7.58,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2019,3.75,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2019,5.14,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2019,2.94,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2019,10.25,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Belgium,Time-related underemployment rate by sex and age (%),BEL - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2019,4.67,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Benin,Time-related underemployment rate by sex and age (%),BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2010,40.27,,,Threshold used to define time-related underemployment: Less than 40 hours per week,Age coverage - minimum age: 10 years old | Age coverage - maximum age: 64 years old
Benin,Time-related underemployment rate by sex and age (%),BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Total,"Age (Youth, adults): 25+",2010,36.76,,,Threshold used to define time-related underemployment: Less than 40 hours per week,Age coverage - minimum age: 10 years old | Age coverage - maximum age: 64 years old
Benin,Time-related underemployment rate by sex and age (%),BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2010,35.04,,,Threshold used to define time-related underemployment: Less than 40 hours per week,Age coverage - minimum age: 10 years old | Age coverage - maximum age: 64 years old
Benin,Time-related underemployment rate by sex and age (%),BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,"Age (Youth, adults): 25+",2010,28.8,,,Threshold used to define time-related underemployment: Less than 40 hours per week,Age coverage - minimum age: 10 years old | Age coverage - maximum age: 64 years old
Benin,Time-related underemployment rate by sex and age (%),BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2010,44.77,,,Threshold used to define time-related underemployment: Less than 40 hours per week,Age coverage - minimum age: 10 years old | Age coverage - maximum age: 64 years old
Benin,Time-related underemployment rate by sex and age (%),BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,"Age (Youth, adults): 25+",2010,43.94,,,Threshold used to define time-related underemployment: Less than 40 hours per week,Age coverage - minimum age: 10 years old | Age coverage - maximum age: 64 years old
Burkina Faso,Time-related underemployment rate by sex and age (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Total,"Age (Youth, adults): 15-24",2018,0.91,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,Time-related underemployment rate by sex and age (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Total,"Age (Youth, adults): 25+",2018,0.88,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,Time-related underemployment rate by sex and age (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,"Age (Youth, adults): 15-24",2018,0.57,Unreliable,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,Time-related underemployment rate by sex and age (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,"Age (Youth, adults): 25+",2018,0.74,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,Time-related underemployment rate by sex and age (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Female,"Age (Youth, adults): 15-24",2018,1.21,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,Time-related underemployment rate by sex and age (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Female,"Age (Youth, adults): 25+",2018,1.06,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2013,2.28,Break in series,,Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2013,1.57,Break in series,,Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2013,2.94,Break in series,,Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2013,1.79,Break in series,,Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2013,1.42,Break in series,,Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2013,0.89,Break in series,,Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016,4.19,,,Threshold used to define time-related underemployment: Less than 40 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016,2.69,,,Threshold used to define time-related underemployment: Less than 40 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016,4.18,,,Threshold used to define time-related underemployment: Less than 40 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016,2.48,,,Threshold used to define time-related underemployment: Less than 40 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016,4.2,,,Threshold used to define time-related underemployment: Less than 40 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016,3.19,,,Threshold used to define time-related underemployment: Less than 40 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,4,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2017,2.58,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,3.68,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2017,2.41,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,4.71,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Time-related underemployment rate by sex and age (%),BGD - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2017,2.97,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2001,0.61,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2001,0.58,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2001,0.64,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2002,0.93,Unreliable,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2002,0.49,,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2002,0.81,Unreliable,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2002,0.39,Unreliable,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2002,1.06,Unreliable,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2002,0.6,Unreliable,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: Eurostat special tabulation
Bulgaria,Time-related underemployment rate by sex and age (%),BGR - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2003,0.43,Break in series,,Threshold used to define time-related underemployment: Less than 35 hours per week | Job coverage: Main and second job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: Eurostat special tabulation
