ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2002,6.6,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2002,27.67,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2002,14.16,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2003,22.28,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2003,9.72,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2003,19.16,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2003,6.8,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2003,26.42,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2003,14.05,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2004,22.46,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2004,9.56,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2004,19.44,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2004,6.89,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2004,26.39,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2004,13.41,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2005,19.63,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2005,7.73,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2005,16.72,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2005,5.89,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2005,23.38,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2005,10.35,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2006,17.89,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2006,7.24,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2006,14.99,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2006,5.29,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2006,21.5,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2006,9.95,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2007,18.09,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2007,7.02,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2007,15.22,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2007,5.36,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2007,21.71,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2007,9.28,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2008,24.45,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2008,9.7,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2008,23.59,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2008,8.51,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2008,25.52,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2008,11.28,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2009,37.73,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2009,15.74,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2009,39.06,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2009,15.42,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2009,36.12,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2009,16.14,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2010,41.48,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2010,17.76,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2010,43.08,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2010,17.35,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2010,39.61,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2010,18.27,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2011,46.19,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2011,19.16,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2011,48.15,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2011,18.7,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2011,43.99,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2011,19.72,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2012,52.86,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2012,22.44,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2012,54.12,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2012,22.18,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2012,51.44,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2012,22.75,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2013,55.48,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2013,23.75,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2013,56.22,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2013,23.18,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2013,54.62,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2013,24.41,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2014,53.2,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2014,22.29,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2014,53.43,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2014,21.38,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2014,52.93,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2014,23.35,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2015,48.33,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2015,20.15,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2015,48.65,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2015,18.76,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2015,47.97,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2015,21.76,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016,44.44,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016,17.92,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016,44.04,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016,16.31,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016,44.9,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016,19.77,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,38.57,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2017,15.72,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,39.55,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2017,13.96,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,37.42,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2017,17.74,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2018,34.34,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2018,13.9,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2018,35.25,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2018,12.17,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2018,33.26,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2018,15.9,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2019,32.53,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2019,12.78,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2019,30.92,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2019,11.09,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2019,34.47,,,,Repository: Eurostat special tabulation
Spain,Unemployment rate by sex and age (%),ESP - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2019,14.71,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2000,21.14,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2000,12.41,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2000,22.14,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2000,13.99,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2000,19.67,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2000,10.81,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2001,24,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2001,11.89,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2001,18.2,Unreliable,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2001,12.37,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2001,31.81,Unreliable,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2001,11.41,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2002,20.24,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2002,8.95,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2002,17.21,Unreliable,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2002,10.57,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2002,24.73,Unreliable,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2002,7.31,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2003,26.85,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2003,9.28,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2003,23.79,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2003,10.27,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2003,31.93,Unreliable,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2003,8.29,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2004,25.66,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2004,8.19,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2004,26.83,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2004,9.16,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2004,23.91,Unreliable,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2004,7.24,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2005,15.15,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2005,7.18,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2005,16.11,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2005,8.17,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2005,13.82,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2005,6.23,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2006,12.12,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2006,5.21,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2006,9.98,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2006,5.74,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2006,15.12,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2006,4.68,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2007,10.1,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2007,3.93,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2007,12.18,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2007,4.43,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2007,7.15,Unreliable,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2007,3.41,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2008,12.02,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2008,4.62,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2008,12.61,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2008,4.81,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2008,11.29,,,,Repository: Eurostat special tabulation
Estonia,Unemployment rate by sex and age (%),EST - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2008,4.43,,,,Repository: Eurostat special tabulation
