ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2016,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,0.04
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2016,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,0.07
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2016,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2017,0.05
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2017,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2017,0.03
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2017,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2017,0.07
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2017,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,0.04
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2018,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,0.03
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2018,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,0.07
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2018,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,0.04
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2019,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,0.02
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2019,0.08
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,0.06
Chile,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHL - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2019,0.08
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2000,42.94
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2000,34.78
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2000,42.22
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2000,33.42
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2000,43.69
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2000,36.48
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2001,41.36
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2001,32.73
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2001,40.72
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2001,31.19
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2001,42.03
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2001,34.64
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2002,39.08
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2002,30.18
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2002,38.54
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2002,28.54
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2002,39.65
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2002,32.22
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2003,35.65
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2003,26.56
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2003,35.23
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2003,24.86
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2003,36.1
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2003,28.67
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2004,31.39
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2004,22.59
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2004,31.09
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2004,21.04
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2004,31.7
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2004,24.53
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2005,26.64
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2005,18.45
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2005,26.47
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2005,17.06
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2005,26.83
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2005,20.19
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2006,25.52
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2006,17.41
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2006,25.37
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2006,15.98
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2006,25.69
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2006,19.21
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2007,23.95
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2007,15.99
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2007,23.79
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2007,14.54
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2007,24.12
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2007,17.82
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2008,23.08
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2008,15.15
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2008,22.92
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2008,13.59
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2008,23.25
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2008,17.12
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2009,21.32
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2009,13.7
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2009,21.19
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2009,12.14
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2009,21.48
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2009,15.68
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2010,19.23
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2010,12.13
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2010,19.12
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2010,10.64
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,19.36
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2010,14.02
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,13.96
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2011,8.57
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,13.92
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2011,7.46
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,14
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2011,9.97
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,11.59
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2012,7.05
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,11.58
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2012,6.05
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,11.61
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2012,8.31
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,3.41
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2013,2.02
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,3.43
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2013,1.73
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,3.39
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2013,2.4
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,2.48
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2014,1.49
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,2.5
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2014,1.26
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,2.46
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2014,1.79
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,1.32
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2015,0.81
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,1.33
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2015,0.67
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,1.31
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2015,0.98
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,0.94
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2016,0.58
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,0.95
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2016,0.48
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,0.93
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2016,0.71
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2017,0.7
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2017,0.44
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2017,0.71
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2017,0.36
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2017,0.69
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2017,0.54
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,0.47
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2018,0.3
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,0.48
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2018,0.24
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,0.46
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2018,0.37
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,0.37
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2019,0.24
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,0.38
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 25+",2019,0.19
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,0.36
China,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CHN - ILO - ILO Modelled Estimates,Sex: Female,"Age (Youth, adults): 25+",2019,0.3
Côte d'Ivoire,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CIV - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 15-24",2000,29.31
Côte d'Ivoire,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CIV - ILO - ILO Modelled Estimates,Sex: Total,"Age (Youth, adults): 25+",2000,24.2
Côte d'Ivoire,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),CIV - ILO - ILO Modelled Estimates,Sex: Male,"Age (Youth, adults): 15-24",2000,30.81
