ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,2.5963345860000002
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,3.411908374
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,3.878116343
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,2.415234556
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,3.163800905
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,3.600654664
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,2.21096269
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,3.060862155
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,3.485378913
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,2.116947019
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,2.825869962
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,3.225484322
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,1.939058172
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,2.634252048
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,2.989639862
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,1.846054194
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,2.787874854
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,3.194510175
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,1.900433795
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2017,2.722603799
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2017,3.121700409
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2017,1.907020873
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,2.610638428
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,2.995339577
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,1.8066591
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,2.525481656
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,2.894265233
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,1.759285116
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2020,2.461723206
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2020,2.82197138
Belize,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BLZ - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2020,1.711695041
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2000,31.28162152
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2000,31.05755851
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2000,31.60872707
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2001,25.18813683
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2001,25.14882605
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2001,25.24508783
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2002,28.70174633
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2002,28.45275619
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2002,29.06051553
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2003,17.69250422
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2003,17.6245031
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2003,17.78990152
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2004,14.86775614
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2004,14.79977259
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2004,14.96434802
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2005,21.07377295
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2005,21.00958816
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2005,21.16466442
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2006,18.2511511
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2006,18.56322823
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2006,17.81285117
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2007,13.76252971
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2007,14.41123142
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2007,12.79555771
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2008,12.46319784
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2008,12.74803212
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2008,12.06687423
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2009,11.21265419
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2009,11.17324005
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2009,11.26509612
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2010,9.8008645
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2010,9.478971853
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,10.24418189
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,8.402947557
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,7.784305026
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,9.28193355
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,9.262796307
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,8.167734924
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,10.96827677
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,8.660716768
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,6.899005215
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,11.13981592
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,8.897741325
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,8.149944444
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,10.03408948
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,8.171750051
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,7.289436459
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,9.64279628
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,8.71524137
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,6.858148167
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,11.41789052
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2017,7.521988948
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2017,5.915781751
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2017,9.82902288
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,8.366377422
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,6.391262859
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,10.96352742
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,7.397476481
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,5.670529515
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,9.70684612
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2020,6.556986336
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2020,5.002887046
Bolivia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BOL - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2020,8.654947835
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2000,8.432563033
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2000,8.879208641
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2000,7.693432284
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2001,7.534160018
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2001,7.808375817
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2001,7.093306744
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2002,6.875758849
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2002,7.161704703
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2002,6.427119795
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2003,7.448510199
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2003,7.581376334
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2003,7.237552474
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2004,7.286797072
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2004,7.636328734
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2004,6.742217072
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2005,6.447428325
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2005,6.746993929
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2005,5.984703885
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2006,5.427191782
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2006,5.797791915
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2006,4.856894255
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2007,4.66019293
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2007,4.830031853
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2007,4.402584479
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2008,3.508889852
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2008,3.600240344
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2008,3.370777716
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2009,3.309617584
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2009,3.520338636
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2009,2.98748242
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2010,2.882142537
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2010,3.14629504
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,2.478364261
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,2.587369301
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,2.892077409
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,2.127455737
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,1.979762274
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,2.315985655
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,1.479990145
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,1.535200166
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,1.779326081
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,1.173111832
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,0.825063921
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,0.942511216
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,0.653231707
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,1.003271659
Brazil,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRA - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,1.12639055
