ref_area,indicator,source,time,obs_value
GBR,GDP_211P_NOC_NB,XA:2056,2009,87345.35
GBR,GDP_211P_NOC_NB,XA:2056,2010,88575.24
GBR,GDP_211P_NOC_NB,XA:2056,2011,89564.01
GBR,GDP_211P_NOC_NB,XA:2056,2012,89669.12
GBR,GDP_211P_NOC_NB,XA:2056,2013,90323.04
GBR,GDP_211P_NOC_NB,XA:2056,2014,90523.13
GBR,GDP_211P_NOC_NB,XA:2056,2015,91192.43
GBR,GDP_211P_NOC_NB,XA:2056,2016,91678.95
GBR,GDP_211P_NOC_NB,XA:2056,2017,92397.24
GBR,GDP_211P_NOC_NB,XA:2056,2018,92438.29
GBR,GDP_211P_NOC_NB,XA:2056,2019,92646.33
GEO,GDP_211P_NOC_NB,XA:2060,1991,15728.23
GEO,GDP_211P_NOC_NB,XA:2060,1992,8885.44
GEO,GDP_211P_NOC_NB,XA:2060,1993,6275.4
GEO,GDP_211P_NOC_NB,XA:2060,1994,5801.62
GEO,GDP_211P_NOC_NB,XA:2060,1995,6048.74
GEO,GDP_211P_NOC_NB,XA:2060,1996,7361.68
GEO,GDP_211P_NOC_NB,XA:2060,1997,8530.84
GEO,GDP_211P_NOC_NB,XA:2060,1998,9425.38
GEO,GDP_211P_NOC_NB,XA:2060,1999,9914.39
GEO,GDP_211P_NOC_NB,XA:2060,2000,10258.98
GEO,GDP_211P_NOC_NB,XA:2060,2001,10499.16
GEO,GDP_211P_NOC_NB,XA:2060,2002,11655.04
GEO,GDP_211P_NOC_NB,XA:2060,2003,12498.88
GEO,GDP_211P_NOC_NB,XA:2060,2004,13604.74
GEO,GDP_211P_NOC_NB,XA:2060,2005,15153.1
GEO,GDP_211P_NOC_NB,XA:2060,2006,16486.02
GEO,GDP_211P_NOC_NB,XA:2060,2007,18468.81
GEO,GDP_211P_NOC_NB,XA:2060,2008,19966.17
GEO,GDP_211P_NOC_NB,XA:2060,2009,19935.19
GEO,GDP_211P_NOC_NB,XA:2060,2010,20716.99
GEO,GDP_211P_NOC_NB,XA:2060,2011,21898.11
GEO,GDP_211P_NOC_NB,XA:2060,2012,23114.89
GEO,GDP_211P_NOC_NB,XA:2060,2013,24216.99
GEO,GDP_211P_NOC_NB,XA:2060,2014,24550.84
GEO,GDP_211P_NOC_NB,XA:2060,2015,24901.94
GEO,GDP_211P_NOC_NB,XA:2060,2016,26111.85
GEO,GDP_211P_NOC_NB,XA:2060,2017,27341.82
GEO,GDP_211P_NOC_NB,XA:2060,2018,29464.96
GEO,GDP_211P_NOC_NB,XA:2060,2019,31066.12
GHA,GDP_211P_NOC_NB,XA:2064,1991,6003.7
GHA,GDP_211P_NOC_NB,XA:2064,1992,6041.6
GHA,GDP_211P_NOC_NB,XA:2064,1993,6172.07
GHA,GDP_211P_NOC_NB,XA:2064,1994,6213.86
GHA,GDP_211P_NOC_NB,XA:2064,1995,6312
GHA,GDP_211P_NOC_NB,XA:2064,1996,6457.19
GHA,GDP_211P_NOC_NB,XA:2064,1997,6587.82
GHA,GDP_211P_NOC_NB,XA:2064,1998,6760.87
GHA,GDP_211P_NOC_NB,XA:2064,1999,7015.91
GHA,GDP_211P_NOC_NB,XA:2064,2000,7099.09
GHA,GDP_211P_NOC_NB,XA:2064,2001,7142.66
GHA,GDP_211P_NOC_NB,XA:2064,2002,7224.89
GHA,GDP_211P_NOC_NB,XA:2064,2003,7351.96
GHA,GDP_211P_NOC_NB,XA:2064,2004,7508.79
GHA,GDP_211P_NOC_NB,XA:2064,2005,7694.32
GHA,GDP_211P_NOC_NB,XA:2064,2006,7920.49
GHA,GDP_211P_NOC_NB,XA:2064,2007,8051.24
GHA,GDP_211P_NOC_NB,XA:2064,2008,8567.56
GHA,GDP_211P_NOC_NB,XA:2064,2009,8783.52
GHA,GDP_211P_NOC_NB,XA:2064,2010,9258.34
GHA,GDP_211P_NOC_NB,XA:2064,2011,10359.66
GHA,GDP_211P_NOC_NB,XA:2064,2012,11119.8
GHA,GDP_211P_NOC_NB,XA:2064,2013,11729.41
GHA,GDP_211P_NOC_NB,XA:2064,2014,11862.03
GHA,GDP_211P_NOC_NB,XA:2064,2015,11920.64
GHA,GDP_211P_NOC_NB,XA:2064,2016,11852.18
GHA,GDP_211P_NOC_NB,XA:2064,2017,12347.43
GHA,GDP_211P_NOC_NB,XA:2064,2018,12793.04
GHA,GDP_211P_NOC_NB,XA:2064,2019,13290.27
GIN,GDP_211P_NOC_NB,XA:2068,1991,4478.75
GIN,GDP_211P_NOC_NB,XA:2068,1992,4517.27
GIN,GDP_211P_NOC_NB,XA:2068,1993,4639.14
GIN,GDP_211P_NOC_NB,XA:2068,1994,4711.27
GIN,GDP_211P_NOC_NB,XA:2068,1995,4811.82
GIN,GDP_211P_NOC_NB,XA:2068,1996,4914.96
GIN,GDP_211P_NOC_NB,XA:2068,1997,5052.87
GIN,GDP_211P_NOC_NB,XA:2068,1998,5117.74
GIN,GDP_211P_NOC_NB,XA:2068,1999,5197.51
GIN,GDP_211P_NOC_NB,XA:2068,2000,5212.74
GIN,GDP_211P_NOC_NB,XA:2068,2001,5310.69
GIN,GDP_211P_NOC_NB,XA:2068,2002,5498
GIN,GDP_211P_NOC_NB,XA:2068,2003,5473.63
GIN,GDP_211P_NOC_NB,XA:2068,2004,5503.4
GIN,GDP_211P_NOC_NB,XA:2068,2005,5561.66
GIN,GDP_211P_NOC_NB,XA:2068,2006,5498.19
GIN,GDP_211P_NOC_NB,XA:2068,2007,5739.63
GIN,GDP_211P_NOC_NB,XA:2068,2008,5836.03
GIN,GDP_211P_NOC_NB,XA:2068,2009,5641.05
GIN,GDP_211P_NOC_NB,XA:2068,2010,5778.58
GIN,GDP_211P_NOC_NB,XA:2068,2011,5960.79
GIN,GDP_211P_NOC_NB,XA:2068,2012,6166.35
GIN,GDP_211P_NOC_NB,XA:2068,2013,6254.22
GIN,GDP_211P_NOC_NB,XA:2068,2014,6317.15
GIN,GDP_211P_NOC_NB,XA:2068,2015,6381.15
GIN,GDP_211P_NOC_NB,XA:2068,2016,6867.42
GIN,GDP_211P_NOC_NB,XA:2068,2017,7344.56
GIN,GDP_211P_NOC_NB,XA:2068,2018,7544.75
GIN,GDP_211P_NOC_NB,XA:2068,2019,7704.11
GMB,GDP_211P_NOC_NB,XA:2075,1991,7703.7
GMB,GDP_211P_NOC_NB,XA:2075,1992,7740.17
GMB,GDP_211P_NOC_NB,XA:2075,1993,7766.65
GMB,GDP_211P_NOC_NB,XA:2075,1994,7575.89
GMB,GDP_211P_NOC_NB,XA:2075,1995,7435.37
GMB,GDP_211P_NOC_NB,XA:2075,1996,7424.74
GMB,GDP_211P_NOC_NB,XA:2075,1997,7596.94
GMB,GDP_211P_NOC_NB,XA:2075,1998,7659.73
GMB,GDP_211P_NOC_NB,XA:2075,1999,7931.94
GMB,GDP_211P_NOC_NB,XA:2075,2000,8124.16
GMB,GDP_211P_NOC_NB,XA:2075,2001,8320.66
GMB,GDP_211P_NOC_NB,XA:2075,2002,7790.12
GMB,GDP_211P_NOC_NB,XA:2075,2003,8043.23
GMB,GDP_211P_NOC_NB,XA:2075,2004,8305.59
GMB,GDP_211P_NOC_NB,XA:2075,2005,7815.2
GMB,GDP_211P_NOC_NB,XA:2075,2006,7499.01
GMB,GDP_211P_NOC_NB,XA:2075,2007,7452.43
GMB,GDP_211P_NOC_NB,XA:2075,2008,7638.33
GMB,GDP_211P_NOC_NB,XA:2075,2009,7885.46
GMB,GDP_211P_NOC_NB,XA:2075,2010,8055.57
GMB,GDP_211P_NOC_NB,XA:2075,2011,7149.67
GMB,GDP_211P_NOC_NB,XA:2075,2012,7263.61
GMB,GDP_211P_NOC_NB,XA:2075,2013,7230.27
GMB,GDP_211P_NOC_NB,XA:2075,2014,6880.84
GMB,GDP_211P_NOC_NB,XA:2075,2015,6922.78
GMB,GDP_211P_NOC_NB,XA:2075,2016,6825.32
GMB,GDP_211P_NOC_NB,XA:2075,2017,6919.58
GMB,GDP_211P_NOC_NB,XA:2075,2018,7134.16
GMB,GDP_211P_NOC_NB,XA:2075,2019,7317.42
GNB,GDP_211P_NOC_NB,XA:1885,1991,5387.44
GNB,GDP_211P_NOC_NB,XA:1885,1992,5331.76
GNB,GDP_211P_NOC_NB,XA:1885,1993,5328.92
GNB,GDP_211P_NOC_NB,XA:1885,1994,5377.96
GNB,GDP_211P_NOC_NB,XA:1885,1995,5487.39
GNB,GDP_211P_NOC_NB,XA:1885,1996,6018.38
GNB,GDP_211P_NOC_NB,XA:1885,1997,6289.93
GNB,GDP_211P_NOC_NB,XA:1885,1998,4415.13
GNB,GDP_211P_NOC_NB,XA:1885,1999,4369.16
GNB,GDP_211P_NOC_NB,XA:1885,2000,4507.35
GNB,GDP_211P_NOC_NB,XA:1885,2001,4495.64
GNB,GDP_211P_NOC_NB,XA:1885,2002,4340.24
GNB,GDP_211P_NOC_NB,XA:1885,2003,4250.99
GNB,GDP_211P_NOC_NB,XA:1885,2004,4250.43
GNB,GDP_211P_NOC_NB,XA:1885,2005,4309.75
GNB,GDP_211P_NOC_NB,XA:1885,2006,4289.55
GNB,GDP_211P_NOC_NB,XA:1885,2007,4306.9
GNB,GDP_211P_NOC_NB,XA:1885,2008,4321.28
GNB,GDP_211P_NOC_NB,XA:1885,2009,4350.26
GNB,GDP_211P_NOC_NB,XA:1885,2010,4423.35
GNB,GDP_211P_NOC_NB,XA:1885,2011,4649.91
GNB,GDP_211P_NOC_NB,XA:1885,2012,4437.22
GNB,GDP_211P_NOC_NB,XA:1885,2013,4449.51
GNB,GDP_211P_NOC_NB,XA:1885,2014,4359.62
GNB,GDP_211P_NOC_NB,XA:1885,2015,4494.8
GNB,GDP_211P_NOC_NB,XA:1885,2016,4644.6
GNB,GDP_211P_NOC_NB,XA:1885,2017,4782.7
GNB,GDP_211P_NOC_NB,XA:1885,2018,4826.08
GNB,GDP_211P_NOC_NB,XA:1885,2019,4909.05
GNQ,GDP_211P_NOC_NB,XA:2083,1991,3178.43
GNQ,GDP_211P_NOC_NB,XA:2083,1992,4148.58
GNQ,GDP_211P_NOC_NB,XA:2083,1993,4458.44
GNQ,GDP_211P_NOC_NB,XA:2083,1994,5017.55
GNQ,GDP_211P_NOC_NB,XA:2083,1995,5669.26
GNQ,GDP_211P_NOC_NB,XA:2083,1996,9102.95
GNQ,GDP_211P_NOC_NB,XA:2083,1997,21835.82
GNQ,GDP_211P_NOC_NB,XA:2083,1998,25840.81
GNQ,GDP_211P_NOC_NB,XA:2083,1999,30973.05
GNQ,GDP_211P_NOC_NB,XA:2083,2000,34821.51
GNQ,GDP_211P_NOC_NB,XA:2083,2001,54437.09
GNQ,GDP_211P_NOC_NB,XA:2083,2002,62052.59
GNQ,GDP_211P_NOC_NB,XA:2083,2003,67206.64
GNQ,GDP_211P_NOC_NB,XA:2083,2004,87845.69
GNQ,GDP_211P_NOC_NB,XA:2083,2005,96934.11
GNQ,GDP_211P_NOC_NB,XA:2083,2006,99221.74
GNQ,GDP_211P_NOC_NB,XA:2083,2007,108365.13
GNQ,GDP_211P_NOC_NB,XA:2083,2008,120703.56
GNQ,GDP_211P_NOC_NB,XA:2083,2009,115946.19
GNQ,GDP_211P_NOC_NB,XA:2083,2010,99808.06
GNQ,GDP_211P_NOC_NB,XA:2083,2011,101617.8
GNQ,GDP_211P_NOC_NB,XA:2083,2012,105037.42
GNQ,GDP_211P_NOC_NB,XA:2083,2013,95935.79
GNQ,GDP_211P_NOC_NB,XA:2083,2014,91598.09
GNQ,GDP_211P_NOC_NB,XA:2083,2015,79184.03
GNQ,GDP_211P_NOC_NB,XA:2083,2016,69698.33
GNQ,GDP_211P_NOC_NB,XA:2083,2017,63313.11
GNQ,GDP_211P_NOC_NB,XA:2083,2018,56970.34
GNQ,GDP_211P_NOC_NB,XA:2083,2019,51612.66
GRC,GDP_211P_NOC_NB,XA:1854,1991,66776.37
GRC,GDP_211P_NOC_NB,XA:1854,1992,65351.8
GRC,GDP_211P_NOC_NB,XA:1854,1993,63953.81
GRC,GDP_211P_NOC_NB,XA:1854,1994,63470.09
GRC,GDP_211P_NOC_NB,XA:1854,1995,63312.33
GRC,GDP_211P_NOC_NB,XA:1854,1996,63939.41
GRC,GDP_211P_NOC_NB,XA:1854,1997,66242.67
GRC,GDP_211P_NOC_NB,XA:1854,1998,67842.2
GRC,GDP_211P_NOC_NB,XA:1854,1999,69533.37
GRC,GDP_211P_NOC_NB,XA:1854,2000,71196.85
GRC,GDP_211P_NOC_NB,XA:1854,2001,74380.57
GRC,GDP_211P_NOC_NB,XA:1854,2002,75980.58
GRC,GDP_211P_NOC_NB,XA:1854,2003,79012.48
GRC,GDP_211P_NOC_NB,XA:1854,2004,82417.01
GRC,GDP_211P_NOC_NB,XA:1854,2005,82964.32
GRC,GDP_211P_NOC_NB,XA:1854,2006,87004.42
GRC,GDP_211P_NOC_NB,XA:1854,2007,90395.54
GRC,GDP_211P_NOC_NB,XA:1854,2008,90601.24
GRC,GDP_211P_NOC_NB,XA:1854,2009,88817.41
GRC,GDP_211P_NOC_NB,XA:1854,2010,87622.89
GRC,GDP_211P_NOC_NB,XA:1854,2011,85972.91
GRC,GDP_211P_NOC_NB,XA:1854,2012,87250.14
GRC,GDP_211P_NOC_NB,XA:1854,2013,88533.32
GRC,GDP_211P_NOC_NB,XA:1854,2014,88737.3
GRC,GDP_211P_NOC_NB,XA:1854,2015,86493.15
GRC,GDP_211P_NOC_NB,XA:1854,2016,84859.96
GRC,GDP_211P_NOC_NB,XA:1854,2017,84249.35
GRC,GDP_211P_NOC_NB,XA:1854,2018,83888.72
GRC,GDP_211P_NOC_NB,XA:1854,2019,83401.29
GTM,GDP_211P_NOC_NB,XA:1956,1991,16803.89
GTM,GDP_211P_NOC_NB,XA:1956,1992,17177.46
GTM,GDP_211P_NOC_NB,XA:1956,1993,17420.55
GTM,GDP_211P_NOC_NB,XA:1956,1994,17661.52
GTM,GDP_211P_NOC_NB,XA:1956,1995,18031.97
GTM,GDP_211P_NOC_NB,XA:1956,1996,18094.91
GTM,GDP_211P_NOC_NB,XA:1956,1997,18363.35
GTM,GDP_211P_NOC_NB,XA:1956,1998,18725
GTM,GDP_211P_NOC_NB,XA:1956,1999,18897.97
GTM,GDP_211P_NOC_NB,XA:1956,2000,19034.71
GTM,GDP_211P_NOC_NB,XA:1956,2001,18888.38
GTM,GDP_211P_NOC_NB,XA:1956,2002,19039.67
GTM,GDP_211P_NOC_NB,XA:1956,2003,18948.25
GTM,GDP_211P_NOC_NB,XA:1956,2004,18979.26
GTM,GDP_211P_NOC_NB,XA:1956,2005,19088.32
GTM,GDP_211P_NOC_NB,XA:1956,2006,19565.94
GTM,GDP_211P_NOC_NB,XA:1956,2007,20209.31
GTM,GDP_211P_NOC_NB,XA:1956,2008,20278.71
GTM,GDP_211P_NOC_NB,XA:1956,2009,19858.71
GTM,GDP_211P_NOC_NB,XA:1956,2010,19882.62
GTM,GDP_211P_NOC_NB,XA:1956,2011,20026.31
GTM,GDP_211P_NOC_NB,XA:1956,2012,18467.11
GTM,GDP_211P_NOC_NB,XA:1956,2013,20084.57
GTM,GDP_211P_NOC_NB,XA:1956,2014,20112.23
GTM,GDP_211P_NOC_NB,XA:1956,2015,20379.92
GTM,GDP_211P_NOC_NB,XA:1956,2016,20173.17
GTM,GDP_211P_NOC_NB,XA:1956,2017,20076.43
GTM,GDP_211P_NOC_NB,XA:1956,2018,20048.18
GTM,GDP_211P_NOC_NB,XA:1956,2019,20166.26
GUM,GDP_211P_NOC_NB,XA:1960,1991,61659.74
GUM,GDP_211P_NOC_NB,XA:1960,1992,62639.85
GUM,GDP_211P_NOC_NB,XA:1960,1993,64721.46
GUM,GDP_211P_NOC_NB,XA:1960,1994,69037.39
GUM,GDP_211P_NOC_NB,XA:1960,1995,71581.33
GUM,GDP_211P_NOC_NB,XA:1960,1996,74530.33
GUM,GDP_211P_NOC_NB,XA:1960,1997,79082.82
GUM,GDP_211P_NOC_NB,XA:1960,1998,79499.28
GUM,GDP_211P_NOC_NB,XA:1960,1999,87185.56
GUM,GDP_211P_NOC_NB,XA:1960,2000,92541.38
GUM,GDP_211P_NOC_NB,XA:1960,2001,92141.97
GUM,GDP_211P_NOC_NB,XA:1960,2002,92084.24
GUM,GDP_211P_NOC_NB,XA:1960,2003,90770.41
GUM,GDP_211P_NOC_NB,XA:1960,2004,94989.44
GUM,GDP_211P_NOC_NB,XA:1960,2005,97594.35
GUM,GDP_211P_NOC_NB,XA:1960,2006,93804.47
GUM,GDP_211P_NOC_NB,XA:1960,2007,95253.51
GUM,GDP_211P_NOC_NB,XA:1960,2008,97335.86
GUM,GDP_211P_NOC_NB,XA:1960,2009,97655.67
GUM,GDP_211P_NOC_NB,XA:1960,2010,98267.98
GUM,GDP_211P_NOC_NB,XA:1960,2011,103729.13
GUM,GDP_211P_NOC_NB,XA:1960,2012,104198.87
GUM,GDP_211P_NOC_NB,XA:1960,2013,104874.1
GUM,GDP_211P_NOC_NB,XA:1960,2014,101699.87
GUM,GDP_211P_NOC_NB,XA:1960,2015,100672.77
GUM,GDP_211P_NOC_NB,XA:1960,2016,98506.61
GUM,GDP_211P_NOC_NB,XA:1960,2017,97811.51
GUM,GDP_211P_NOC_NB,XA:1960,2018,96507.83
GUM,GDP_211P_NOC_NB,XA:1960,2019,96995.98
GUY,GDP_211P_NOC_NB,XA:1839,1991,10923.46
GUY,GDP_211P_NOC_NB,XA:1839,1992,11686.21
GUY,GDP_211P_NOC_NB,XA:1839,1993,12569.41
GUY,GDP_211P_NOC_NB,XA:1839,1994,13702.28
GUY,GDP_211P_NOC_NB,XA:1839,1995,14479.58
GUY,GDP_211P_NOC_NB,XA:1839,1996,15697.87
GUY,GDP_211P_NOC_NB,XA:1839,1997,16762.59
GUY,GDP_211P_NOC_NB,XA:1839,1998,16612.68
GUY,GDP_211P_NOC_NB,XA:1839,1999,17293.15
GUY,GDP_211P_NOC_NB,XA:1839,2000,17258.7
GUY,GDP_211P_NOC_NB,XA:1839,2001,17857.73
GUY,GDP_211P_NOC_NB,XA:1839,2002,18314.2
GUY,GDP_211P_NOC_NB,XA:1839,2003,18200.93
GUY,GDP_211P_NOC_NB,XA:1839,2004,18464.54
GUY,GDP_211P_NOC_NB,XA:1839,2005,18057.25
GUY,GDP_211P_NOC_NB,XA:1839,2006,18708.09
GUY,GDP_211P_NOC_NB,XA:1839,2007,19838.7
GUY,GDP_211P_NOC_NB,XA:1839,2008,20058.65
GUY,GDP_211P_NOC_NB,XA:1839,2009,20683.11
GUY,GDP_211P_NOC_NB,XA:1839,2010,21370.45
GUY,GDP_211P_NOC_NB,XA:1839,2011,22323.16
GUY,GDP_211P_NOC_NB,XA:1839,2012,23315.93
GUY,GDP_211P_NOC_NB,XA:1839,2013,24288.62
GUY,GDP_211P_NOC_NB,XA:1839,2014,25012.59
GUY,GDP_211P_NOC_NB,XA:1839,2015,25581.37
GUY,GDP_211P_NOC_NB,XA:1839,2016,26261.48
GUY,GDP_211P_NOC_NB,XA:1839,2017,26608.46
GUY,GDP_211P_NOC_NB,XA:1839,2018,27510.78
GUY,GDP_211P_NOC_NB,XA:1839,2019,28542.58
HKG,GDP_211P_NOC_NB,XA:1964,1991,60019.95
HKG,GDP_211P_NOC_NB,XA:1964,1992,63804.72
HKG,GDP_211P_NOC_NB,XA:1964,1993,67346.73
HKG,GDP_211P_NOC_NB,XA:1964,1994,70453.39
HKG,GDP_211P_NOC_NB,XA:1964,1995,71630.24
HKG,GDP_211P_NOC_NB,XA:1964,1996,73340.55
HKG,GDP_211P_NOC_NB,XA:1964,1997,75170.42
HKG,GDP_211P_NOC_NB,XA:1964,1998,70856.01
HKG,GDP_211P_NOC_NB,XA:1964,1999,72451.42
HKG,GDP_211P_NOC_NB,XA:1964,2000,75651.26
HKG,GDP_211P_NOC_NB,XA:1964,2001,75057.78
HKG,GDP_211P_NOC_NB,XA:1964,2002,76756.52
HKG,GDP_211P_NOC_NB,XA:1964,2003,79330.76
HKG,GDP_211P_NOC_NB,XA:1964,2004,84574.5
HKG,GDP_211P_NOC_NB,XA:1964,2005,89241.06
HKG,GDP_211P_NOC_NB,XA:1964,2006,93729.4
HKG,GDP_211P_NOC_NB,XA:1964,2007,97787.09
HKG,GDP_211P_NOC_NB,XA:1964,2008,99044.69
HKG,GDP_211P_NOC_NB,XA:1964,2009,97458.81
HKG,GDP_211P_NOC_NB,XA:1964,2010,103893.11
HKG,GDP_211P_NOC_NB,XA:1964,2011,106088.82
HKG,GDP_211P_NOC_NB,XA:1964,2012,105932.95
HKG,GDP_211P_NOC_NB,XA:1964,2013,107064.75
HKG,GDP_211P_NOC_NB,XA:1964,2014,109425.28
HKG,GDP_211P_NOC_NB,XA:1964,2015,111241.62
HKG,GDP_211P_NOC_NB,XA:1964,2016,113094.32
HKG,GDP_211P_NOC_NB,XA:1964,2017,116589.08
HKG,GDP_211P_NOC_NB,XA:1964,2018,119740.76
HKG,GDP_211P_NOC_NB,XA:1964,2019,118704.97
HND,GDP_211P_NOC_NB,XA:1893,1991,10946.83
HND,GDP_211P_NOC_NB,XA:1893,1992,11026.32
HND,GDP_211P_NOC_NB,XA:1893,1993,11334.93
HND,GDP_211P_NOC_NB,XA:1893,1994,10976.2
HND,GDP_211P_NOC_NB,XA:1893,1995,11240.05
HND,GDP_211P_NOC_NB,XA:1893,1996,11178.37
HND,GDP_211P_NOC_NB,XA:1893,1997,11151.88
HND,GDP_211P_NOC_NB,XA:1893,1998,11224.26
HND,GDP_211P_NOC_NB,XA:1893,1999,10739.02
HND,GDP_211P_NOC_NB,XA:1893,2000,11322.56
HND,GDP_211P_NOC_NB,XA:1893,2001,11453.94
HND,GDP_211P_NOC_NB,XA:1893,2002,11549
HND,GDP_211P_NOC_NB,XA:1893,2003,11886.87
HND,GDP_211P_NOC_NB,XA:1893,2004,12361.64
HND,GDP_211P_NOC_NB,XA:1893,2005,12604.15
HND,GDP_211P_NOC_NB,XA:1893,2006,13140.05
HND,GDP_211P_NOC_NB,XA:1893,2007,13676.77
HND,GDP_211P_NOC_NB,XA:1893,2008,13643.1
HND,GDP_211P_NOC_NB,XA:1893,2009,12694.08
HND,GDP_211P_NOC_NB,XA:1893,2010,12638.49
HND,GDP_211P_NOC_NB,XA:1893,2011,13216.22
HND,GDP_211P_NOC_NB,XA:1893,2012,13444.78
HND,GDP_211P_NOC_NB,XA:1893,2013,12852.38
HND,GDP_211P_NOC_NB,XA:1893,2014,12768.55
HND,GDP_211P_NOC_NB,XA:1893,2015,12759.94
HND,GDP_211P_NOC_NB,XA:1893,2016,13050.5
HND,GDP_211P_NOC_NB,XA:1893,2017,12990.12
HND,GDP_211P_NOC_NB,XA:1893,2018,12809.42
HND,GDP_211P_NOC_NB,XA:1893,2019,12775.18
HRV,GDP_211P_NOC_NB,XA:2115,1991,38127.9
HRV,GDP_211P_NOC_NB,XA:2115,1992,33912.69
HRV,GDP_211P_NOC_NB,XA:2115,1993,31483.33
HRV,GDP_211P_NOC_NB,XA:2115,1994,33728.11
HRV,GDP_211P_NOC_NB,XA:2115,1995,36421.01
HRV,GDP_211P_NOC_NB,XA:2115,1996,38954.13
HRV,GDP_211P_NOC_NB,XA:2115,1997,42184.88
HRV,GDP_211P_NOC_NB,XA:2115,1998,44455.76
HRV,GDP_211P_NOC_NB,XA:2115,1999,45746.13
HRV,GDP_211P_NOC_NB,XA:2115,2000,49114.3
HRV,GDP_211P_NOC_NB,XA:2115,2001,51058.95
HRV,GDP_211P_NOC_NB,XA:2115,2002,54111.8
HRV,GDP_211P_NOC_NB,XA:2115,2003,56164.23
HRV,GDP_211P_NOC_NB,XA:2115,2004,56876.18
HRV,GDP_211P_NOC_NB,XA:2115,2005,58742.72
HRV,GDP_211P_NOC_NB,XA:2115,2006,61225.02
HRV,GDP_211P_NOC_NB,XA:2115,2007,63194.16
HRV,GDP_211P_NOC_NB,XA:2115,2008,63326.27
HRV,GDP_211P_NOC_NB,XA:2115,2009,59303.54
HRV,GDP_211P_NOC_NB,XA:2115,2010,60813.1
HRV,GDP_211P_NOC_NB,XA:2115,2011,63313.51
HRV,GDP_211P_NOC_NB,XA:2115,2012,64332.76
HRV,GDP_211P_NOC_NB,XA:2115,2013,65851.31
HRV,GDP_211P_NOC_NB,XA:2115,2014,64090.64
HRV,GDP_211P_NOC_NB,XA:2115,2015,64507.03
HRV,GDP_211P_NOC_NB,XA:2115,2016,66394.05
HRV,GDP_211P_NOC_NB,XA:2115,2017,66883.6
HRV,GDP_211P_NOC_NB,XA:2115,2018,67417.15
HRV,GDP_211P_NOC_NB,XA:2115,2019,68354.67
HTI,GDP_211P_NOC_NB,XA:1858,1991,6188.84
HTI,GDP_211P_NOC_NB,XA:1858,1992,5773.43
HTI,GDP_211P_NOC_NB,XA:1858,1993,5383.52
HTI,GDP_211P_NOC_NB,XA:1858,1994,4666.99
HTI,GDP_211P_NOC_NB,XA:1858,1995,5041.79
HTI,GDP_211P_NOC_NB,XA:1858,1996,5162.35
HTI,GDP_211P_NOC_NB,XA:1858,1997,5207.17
HTI,GDP_211P_NOC_NB,XA:1858,1998,5222.34
HTI,GDP_211P_NOC_NB,XA:1858,1999,5265.13
HTI,GDP_211P_NOC_NB,XA:1858,2000,5269.1
HTI,GDP_211P_NOC_NB,XA:1858,2001,5139.82
HTI,GDP_211P_NOC_NB,XA:1858,2002,5059.45
HTI,GDP_211P_NOC_NB,XA:1858,2003,5012.05
HTI,GDP_211P_NOC_NB,XA:1858,2004,4773.19
HTI,GDP_211P_NOC_NB,XA:1858,2005,4798.56
HTI,GDP_211P_NOC_NB,XA:1858,2006,4847.31
HTI,GDP_211P_NOC_NB,XA:1858,2007,4953.12
HTI,GDP_211P_NOC_NB,XA:1858,2008,4824.01
HTI,GDP_211P_NOC_NB,XA:1858,2009,4836.48
HTI,GDP_211P_NOC_NB,XA:1858,2010,4538.36
HTI,GDP_211P_NOC_NB,XA:1858,2011,4633.71
HTI,GDP_211P_NOC_NB,XA:1858,2012,4617.11
HTI,GDP_211P_NOC_NB,XA:1858,2013,4696.2
HTI,GDP_211P_NOC_NB,XA:1858,2014,4705.81
HTI,GDP_211P_NOC_NB,XA:1858,2015,4649.01
HTI,GDP_211P_NOC_NB,XA:1858,2016,4605.49
HTI,GDP_211P_NOC_NB,XA:1858,2017,4548.91
HTI,GDP_211P_NOC_NB,XA:1858,2018,4509.37
HTI,GDP_211P_NOC_NB,XA:1858,2019,4367.88
HUN,GDP_211P_NOC_NB,XA:1972,1991,42277.25
HUN,GDP_211P_NOC_NB,XA:1972,1992,40818.9
HUN,GDP_211P_NOC_NB,XA:1972,1993,42898.31
HUN,GDP_211P_NOC_NB,XA:1972,1994,44808.6
HUN,GDP_211P_NOC_NB,XA:1972,1995,45900.96
HUN,GDP_211P_NOC_NB,XA:1972,1996,47020.2
HUN,GDP_211P_NOC_NB,XA:1972,1997,48780.84
HUN,GDP_211P_NOC_NB,XA:1972,1998,49988.82
HUN,GDP_211P_NOC_NB,XA:1972,1999,49532.15
HUN,GDP_211P_NOC_NB,XA:1972,2000,51296.02
HUN,GDP_211P_NOC_NB,XA:1972,2001,53067.35
HUN,GDP_211P_NOC_NB,XA:1972,2002,55492.79
HUN,GDP_211P_NOC_NB,XA:1972,2003,56876.36
HUN,GDP_211P_NOC_NB,XA:1972,2004,59946.84
HUN,GDP_211P_NOC_NB,XA:1972,2005,62398.64
HUN,GDP_211P_NOC_NB,XA:1972,2006,64748.66
HUN,GDP_211P_NOC_NB,XA:1972,2007,65210.21
HUN,GDP_211P_NOC_NB,XA:1972,2008,66736.28
HUN,GDP_211P_NOC_NB,XA:1972,2009,63908.68
HUN,GDP_211P_NOC_NB,XA:1972,2010,64599.92
